playerID,yearID,teamID,G,AB,H,2B,3B,HR,R,RBI,SB,CS,BB,SF,HBP
iorgga01,1983,TOR,122,375,103,22,5,2,40,39,7,0,13,3,1
iorgga01,1984,TOR,121,247,56,10,3,1,24,25,1,3,5,1,1
iorgga01,1985,TOR,131,288,90,22,1,7,33,37,3,6,21,1,0
iorgga01,1986,TOR,137,327,85,19,1,3,30,44,3,0,20,2,1
iorgga01,1987,TOR,122,310,65,11,0,4,35,30,2,2,21,3,2
irvinmo01,1954,NY1,135,432,113,13,3,19,62,64,7,4,70,5,2
irvinmo01,1955,NY1,51,150,38,7,1,1,16,17,3,0,17,2,3
irvinmo01,1956,CHN,111,339,92,13,3,15,44,50,1,0,41,4,0
isbelky01,2021,KCA,28,76,21,5,2,1,16,7,2,0,7,0,0
isbelky01,2022,KCA,106,256,54,10,4,5,32,28,9,6,16,2,3
isbelky01,2023,KCA,91,292,70,22,2,5,45,34,7,1,17,2,1
isbelky01,2024,KCA,136,384,88,13,8,8,62,42,11,2,27,2,5
ishiika01,2004,LAN,31,55,7,0,0,1,7,6,0,0,1,0,0
ishiktr01,2008,SFN,33,95,26,6,0,3,12,15,1,0,9,0,0
ishiktr01,2009,SFN,120,326,85,10,2,9,49,39,2,2,30,2,4
ishiktr01,2010,SFN,116,158,42,11,0,3,18,22,0,0,13,1,0
ishiktr01,2012,MIL,94,152,39,12,1,4,19,30,0,0,13,1,4
ishiktr01,2014,SFN,47,73,20,3,0,2,7,15,0,0,6,1,1
ishiktr01,2015,PIT,38,58,13,3,0,1,5,8,0,0,8,0,0
isrinja01,1996,NYN,27,51,13,2,0,2,5,9,0,0,3,1,0
iviemi01,1975,SDN,111,377,94,16,2,8,36,46,4,4,20,5,4
iviemi01,1976,SDN,140,405,118,19,5,7,51,70,6,6,30,4,5
iviemi01,1977,SDN,134,489,133,29,2,9,66,66,3,2,39,4,2
iviemi01,1978,SFN,117,318,98,14,3,11,34,55,3,0,27,3,2
iviemi01,1979,SFN,133,402,115,18,3,27,58,89,5,1,47,4,1
iviemi01,1980,SFN,79,286,69,16,1,4,21,25,1,2,19,1,0
iviemi01,1982,DET,80,259,60,12,1,14,35,38,0,0,24,3,2
iwamuak01,2007,TBA,123,491,140,21,10,7,82,34,12,8,58,5,1
iwamuak01,2008,TBA,152,627,172,30,9,6,91,48,8,6,70,3,4
iwamuak01,2009,TBA,69,231,67,16,2,1,28,22,9,1,24,3,1
iwamuak01,2010,PIT,54,165,30,6,1,2,18,9,3,1,26,1,0
izturce01,2001,TOR,46,134,36,6,2,2,19,9,8,1,2,0,0
izturce01,2002,LAN,135,439,102,24,2,1,43,31,7,7,14,5,0
izturce01,2003,LAN,158,558,140,21,6,1,47,40,10,5,25,3,0
izturce01,2004,LAN,159,670,193,32,9,4,90,62,25,9,43,3,0
izturce01,2005,LAN,106,444,114,19,2,2,48,31,8,8,25,1,4
izturce01,2006,CHN,22,73,17,2,0,0,4,6,0,1,5,0,0
izturce01,2006,LAN,32,119,30,7,1,1,10,12,1,3,7,1,2
izturce01,2007,CHN,65,191,47,11,0,0,15,8,3,0,13,0,1
izturce01,2007,PIT,45,123,34,3,2,0,16,8,0,3,6,0,0
izturce01,2008,SLN,135,414,109,10,3,1,50,24,24,6,29,2,6
izturce01,2009,BAL,114,387,99,14,4,2,34,30,12,4,18,0,3
izturce01,2010,BAL,150,473,109,13,1,1,42,28,11,5,25,2,6
izturce01,2012,MIL,57,162,38,6,2,2,9,11,1,1,3,0,0
izturce01,2013,CIN,63,129,27,8,0,0,6,11,0,0,9,1,0
izturma01,2004,MON,32,107,22,5,2,1,10,4,4,0,10,0,2
izturma01,2005,LAA,77,191,47,8,4,1,18,15,9,3,17,1,0
izturma01,2006,LAA,104,352,103,21,3,5,64,44,14,6,38,1,3
izturma01,2007,LAA,102,336,97,17,2,6,47,51,7,1,33,4,0
izturma01,2008,LAA,79,290,78,14,2,3,44,37,11,2,26,2,1
izturma01,2009,LAA,114,387,116,22,3,8,74,65,13,5,35,7,5
izturma01,2010,LAA,61,212,53,13,1,3,27,27,7,3,21,2,2
izturma01,2011,LAA,122,449,124,35,0,5,51,38,9,6,33,4,8
izturma01,2012,LAA,100,289,74,11,0,2,35,20,17,2,25,0,2
izturma01,2013,TOR,107,365,86,12,0,5,33,32,1,5,27,3,1
jablora01,1954,SLN,152,611,181,33,3,12,80,104,9,4,49,11,2
jablora01,1955,CIN,74,221,53,9,0,9,28,28,0,1,13,2,3
jablora01,1956,CIN,130,407,104,25,1,15,42,66,2,4,37,6,7
jablora01,1957,NY1,107,305,88,15,1,9,37,57,0,2,31,8,0
jablora01,1958,SFN,82,230,53,15,1,12,28,46,2,0,17,2,2
jablora01,1959,KC1,25,65,17,1,0,2,4,8,0,0,3,0,0
jablora01,1959,SLN,60,87,22,4,0,3,11,14,1,0,8,1,0
jacksal01,1962,NYN,44,73,5,2,0,0,5,2,0,0,2,0,0
jacksal01,1963,NYN,49,79,16,2,0,0,8,4,0,1,1,1,0
jacksal01,1964,NYN,50,72,11,3,1,1,6,4,0,0,2,0,0
jacksal01,1965,NYN,56,60,7,1,0,0,5,2,0,0,2,0,0
jacksal01,1966,SLN,51,74,13,4,1,0,6,5,2,0,3,1,1
jacksal02,2021,MIA,42,108,17,4,0,3,11,12,0,0,11,0,4
jacksal02,2024,TBA,58,139,17,7,0,3,17,12,1,0,12,1,2
jacksau01,2010,DET,151,618,181,34,10,4,103,41,27,6,47,3,4
jacksau01,2011,DET,153,591,147,22,11,10,90,45,22,5,56,3,4
jacksau01,2012,DET,137,543,163,29,10,16,103,66,12,9,67,3,2
jacksau01,2013,DET,129,552,150,30,7,12,99,49,8,4,52,3,4
jacksau01,2014,DET,100,374,102,25,5,4,52,33,9,4,35,8,2
jacksau01,2014,SEA,54,223,51,5,1,0,19,14,11,2,12,1,0
jacksau01,2015,CHN,29,72,17,7,0,1,10,10,2,1,5,0,2
jacksau01,2015,SEA,107,419,114,18,3,8,46,38,15,9,24,1,1
jacksau01,2016,CHA,54,181,46,12,2,0,24,18,2,1,17,2,1
jacksau01,2017,CLE,85,280,89,19,3,7,46,35,3,1,33,4,1
jacksau01,2018,NYN,57,198,49,9,1,3,17,19,1,2,12,0,0
jacksau01,2018,SFN,59,149,36,8,0,0,12,13,2,1,14,1,1
jacksbo01,1986,KCA,25,82,17,2,1,2,9,9,3,1,7,0,2
jacksbo01,1987,KCA,116,396,93,17,2,22,46,53,10,4,30,2,5
jacksbo01,1988,KCA,124,439,108,16,4,25,63,68,27,6,25,2,1
jacksbo01,1989,KCA,135,515,132,15,6,32,86,105,26,9,39,4,3
jacksbo01,1990,KCA,111,405,110,16,1,28,74,78,15,9,44,5,2
jacksbo01,1991,CHA,23,71,16,4,0,3,8,14,0,1,12,1,0
jacksbo01,1993,CHA,85,284,66,9,0,16,32,45,0,2,23,1,0
jacksbo01,1994,CAL,75,201,56,7,0,13,23,43,1,0,20,2,1
jacksbr01,2012,CHN,44,120,21,6,1,4,14,9,0,3,22,0,0
jacksch03,1987,HOU,35,71,15,3,0,1,3,6,1,1,7,0,0
jacksch03,1988,HOU,46,83,19,5,1,1,7,8,1,1,7,1,0
jacksco01,2005,ARI,40,85,17,3,0,2,8,8,0,0,12,1,1
jacksco01,2006,ARI,140,485,141,26,1,15,75,79,1,0,54,7,9
jacksco01,2007,ARI,130,415,118,29,1,15,56,60,2,2,53,3,4
jacksco01,2008,ARI,144,540,162,31,6,12,87,75,10,2,59,3,9
jacksco01,2009,ARI,30,99,18,4,0,1,8,14,5,0,11,0,0
jacksco01,2010,ARI,42,151,36,11,0,1,19,11,4,1,20,1,0
jacksco01,2010,OAK,18,57,13,2,0,1,6,5,2,0,11,0,1
jacksco01,2011,OAK,102,333,83,17,1,4,30,38,3,1,30,2,3
jacksda02,1988,CIN,35,90,13,3,0,0,11,6,0,0,2,1,0
jacksda02,1993,PHI,32,65,5,2,0,0,3,2,0,0,3,0,1
jacksda02,1994,PHI,26,57,9,2,1,0,3,7,0,0,2,0,0
jacksda03,1988,CHN,100,188,50,11,3,6,29,20,4,1,5,1,1
jacksda03,1989,CHN,45,83,19,4,0,1,7,8,1,2,6,0,0
jacksda03,1989,SDN,25,87,18,3,0,3,10,12,0,2,7,2,0
jacksda03,1990,SDN,58,113,29,3,0,3,10,9,3,0,5,1,0
jacksda03,1991,SDN,122,359,94,12,1,21,51,49,5,3,27,3,2
jacksda03,1992,SDN,155,587,146,23,5,17,72,70,14,3,26,5,4
jacksda03,1993,NYN,31,87,17,1,0,1,4,7,0,0,2,1,0
jacksda03,1993,TOR,46,176,38,8,0,5,15,19,0,2,8,0,0
jacksda03,1994,CHA,104,369,115,17,3,10,43,51,7,1,27,2,3
jacksda03,1997,MIN,49,130,33,2,1,3,19,21,2,0,4,2,0
jacksda03,1997,ML4,26,81,22,7,0,2,7,15,2,1,2,0,0
jacksda03,1998,MIL,114,204,49,13,1,4,20,20,1,1,9,0,1
jacksda03,1999,CHA,73,149,41,9,1,4,22,16,4,1,3,1,0
jacksda04,1999,SDN,133,388,87,20,2,9,56,39,34,10,53,3,3
jacksda04,2000,SDN,138,470,120,27,6,6,68,37,28,6,62,2,3
jacksda04,2001,SDN,122,440,106,21,6,4,67,38,23,6,44,3,6
jacksda04,2002,DET,81,245,63,20,1,1,31,25,12,3,21,3,3
jacksda04,2003,BOS,109,161,42,7,0,1,34,13,16,8,8,1,0
jacksda04,2005,SDN,118,275,70,9,0,5,44,23,15,2,30,1,4
jacksda04,2006,WAS,67,116,23,6,1,4,16,10,1,3,12,0,4
jacksed01,2012,WAS,34,57,13,0,0,0,6,0,0,0,3,0,0
jacksed01,2013,CHN,31,52,4,1,0,1,4,4,0,0,2,0,0
jacksgr01,1969,PHI,40,86,12,1,0,1,4,5,0,0,2,0,0
jacksla01,1955,SLN,37,57,3,0,0,0,1,0,0,0,2,0,1
jacksla01,1957,SLN,41,72,13,1,0,0,5,2,0,0,4,0,0
jacksla01,1958,SLN,50,60,9,1,0,0,4,2,0,1,1,0,0
jacksla01,1959,SLN,54,80,9,1,0,0,9,2,0,0,2,0,0
jacksla01,1960,SLN,52,95,20,0,1,0,10,3,0,0,6,0,0
jacksla01,1961,SLN,34,74,13,3,2,0,9,6,0,0,2,0,1
jacksla01,1962,SLN,36,89,15,3,1,0,10,4,0,0,7,0,2
jacksla01,1963,CHN,37,87,17,5,0,0,5,6,0,0,2,0,0
jacksla01,1964,CHN,40,114,20,3,0,0,2,6,0,1,1,0,0
jacksla01,1965,CHN,49,86,11,0,2,1,6,5,0,0,5,0,0
jacksla01,1966,PHI,36,89,13,2,0,1,9,6,2,0,3,0,0
jacksla01,1967,PHI,42,87,14,2,0,0,5,2,0,0,2,0,0
jacksla01,1968,PHI,37,85,12,1,0,0,2,3,0,1,3,0,0
jacksra01,1954,CHN,126,484,132,17,6,19,77,67,2,1,44,4,2
jacksra01,1955,CHN,138,499,132,13,7,21,73,70,0,2,58,4,1
jacksra01,1956,BRO,101,307,84,15,7,8,37,53,2,1,28,5,2
jacksra01,1957,BRO,48,131,26,1,0,2,7,16,0,0,9,2,0
jacksra01,1958,CLE,29,91,22,3,1,4,7,13,0,0,3,0,0
jacksra01,1958,LAN,35,65,12,3,0,1,8,4,0,0,5,0,0
jacksra01,1959,CHN,41,74,18,5,1,1,7,10,0,0,11,0,0
jacksre01,1967,KC1,35,118,21,4,4,1,13,6,1,1,10,1,5
jacksre01,1968,OAK,154,553,138,13,6,29,82,74,14,4,50,2,5
jacksre01,1969,OAK,152,549,151,36,3,47,123,118,13,5,114,1,12
jacksre01,1970,OAK,149,426,101,21,2,23,57,66,26,17,75,3,8
jacksre01,1971,OAK,150,567,157,29,3,32,87,80,16,10,63,6,6
jacksre01,1972,OAK,135,499,132,25,2,25,72,75,9,8,59,2,8
jacksre01,1973,OAK,151,539,158,28,2,32,99,117,22,8,76,7,7
jacksre01,1974,OAK,148,506,146,25,1,29,90,93,25,5,86,8,4
jacksre01,1975,OAK,157,593,150,39,3,36,91,104,17,8,67,6,3
jacksre01,1976,BAL,134,498,138,27,2,27,84,91,28,7,54,2,4
jacksre01,1977,NYA,146,525,150,39,2,32,93,110,17,3,74,4,3
jacksre01,1978,NYA,139,511,140,13,5,27,82,97,14,11,58,3,9
jacksre01,1979,NYA,131,465,138,24,2,29,78,89,9,8,65,5,2
jacksre01,1980,NYA,143,514,154,22,4,41,94,111,1,2,83,2,2
jacksre01,1981,NYA,94,334,79,17,1,15,33,54,0,3,46,1,1
jacksre01,1982,CAL,153,530,146,17,1,39,92,101,4,5,85,4,2
jacksre01,1983,CAL,116,397,77,14,1,14,43,49,0,2,52,5,4
jacksre01,1984,CAL,143,525,117,17,2,25,67,81,8,4,55,0,3
jacksre01,1985,CAL,143,460,116,27,0,27,64,85,1,2,78,2,1
jacksre01,1986,CAL,132,419,101,12,2,18,65,58,1,1,92,3,3
jacksre01,1987,OAK,115,336,74,14,1,15,42,43,2,1,33,1,4
jacksro01,1954,CHA,40,93,26,4,0,4,10,10,2,1,6,1,2
jacksro01,1955,CHA,40,74,15,1,1,2,10,7,1,0,8,1,0
jacksro01,1956,CHA,22,56,12,3,0,1,7,4,1,0,10,0,0
jacksro01,1957,CHA,13,60,19,3,0,2,4,8,0,0,1,0,0
jacksro01,1958,CHA,61,146,34,4,0,7,19,21,2,0,18,1,2
jacksro02,1976,CAL,127,410,93,18,3,8,44,40,5,4,30,3,7
jacksro02,1977,CAL,106,292,71,15,2,8,38,28,3,2,24,2,1
jacksro02,1978,CAL,105,387,115,18,6,6,49,57,2,3,16,4,9
jacksro02,1979,MIN,159,583,158,40,5,14,85,68,3,1,51,4,9
jacksro02,1980,MIN,131,396,105,29,3,5,48,42,1,8,28,3,3
jacksro02,1981,DET,31,95,27,8,1,1,12,12,4,1,8,1,0
jacksro02,1981,MIN,54,175,46,9,0,4,17,28,2,2,10,1,1
jacksro02,1982,CAL,53,142,47,6,0,2,15,19,0,1,10,1,2
jacksro02,1983,CAL,102,348,80,16,1,8,41,39,2,2,27,0,3
jacksro02,1984,CAL,33,91,15,2,1,0,5,5,0,0,7,1,0
jacksry01,1998,FLO,111,260,65,15,1,5,26,31,1,1,20,1,1
jacksry01,1999,SEA,32,68,16,3,0,0,4,10,3,3,6,2,1
jacksry01,2001,DET,79,118,25,4,2,2,19,11,3,1,5,0,1
jacksso01,1966,HOU,150,596,174,6,5,3,80,25,49,14,42,2,3
jacksso01,1967,HOU,129,520,123,18,3,0,67,25,22,9,36,2,0
jacksso01,1968,ATL,105,358,81,8,2,1,37,19,16,6,25,1,3
jacksso01,1969,ATL,98,318,76,3,5,1,41,27,12,7,35,2,2
jacksso01,1970,ATL,103,328,85,14,3,0,60,20,11,4,45,3,1
jacksso01,1971,ATL,149,547,141,20,5,2,58,25,7,6,35,3,1
jacksso01,1972,ATL,60,126,30,6,3,0,20,8,1,0,7,0,0
jacksso01,1973,ATL,117,206,43,5,2,0,29,12,6,3,22,4,1
jacobbr01,1984,CLE,126,439,116,19,3,7,64,40,3,2,32,7,3
jacobbr01,1985,CLE,161,606,166,26,3,20,72,87,2,3,48,7,0
jacobbr01,1986,CLE,158,583,168,30,4,17,83,80,2,1,56,1,0
jacobbr01,1987,CLE,155,540,162,26,4,32,73,69,2,3,75,2,3
jacobbr01,1988,CLE,152,552,133,25,0,9,59,49,2,3,48,5,1
jacobbr01,1989,CLE,147,519,141,26,5,13,49,64,2,5,62,8,3
jacobbr01,1990,CLE,155,553,162,24,4,14,77,75,1,4,63,4,2
jacobbr01,1991,CLE,66,231,54,9,1,4,14,24,0,1,16,0,2
jacobbr01,1991,OAK,56,188,40,12,0,0,14,20,2,0,11,4,1
jacobbr01,1992,CLE,120,291,76,7,0,4,30,36,0,3,28,4,1
jacobbu02,2004,SEA,42,160,44,9,0,9,17,28,0,0,14,1,1
jacobmi02,2005,NYN,30,100,31,7,0,11,19,23,0,0,10,1,1
jacobmi02,2006,FLO,136,469,123,37,1,20,54,77,3,0,45,5,1
jacobmi02,2007,FLO,114,426,113,27,2,17,57,54,1,2,31,1,2
jacobmi02,2008,FLO,141,477,118,27,2,32,67,93,1,0,36,5,1
jacobmi02,2009,KCA,128,434,99,16,1,19,46,61,0,0,41,1,2
jacobsp01,1954,PHA,132,508,131,11,1,0,63,26,17,3,60,1,0
jacobsp01,1956,KC1,32,97,21,3,0,0,13,5,4,1,15,0,0
jahajo01,1992,ML4,47,133,30,3,1,2,17,10,10,0,12,4,2
jahajo01,1993,ML4,153,515,136,21,0,19,78,70,13,9,51,4,8
jahajo01,1994,ML4,84,291,70,14,0,12,45,39,3,3,32,4,10
jahajo01,1995,ML4,88,316,99,20,2,20,59,65,2,1,36,1,4
jahajo01,1996,ML4,148,543,163,28,1,34,108,118,3,1,85,3,5
jahajo01,1997,ML4,46,162,40,7,0,11,25,26,1,0,25,2,3
jahajo01,1998,MIL,73,216,45,6,1,7,29,38,1,3,49,2,6
jahajo01,1999,OAK,142,457,126,23,0,35,93,111,2,0,101,3,9
jahajo01,2000,OAK,33,97,17,1,0,1,14,5,1,0,33,0,3
jamesch01,1961,SLN,108,349,89,19,2,4,43,44,2,2,15,4,3
jamesch01,1962,SLN,129,388,107,13,4,8,50,59,3,4,10,0,4
jamesch01,1963,SLN,116,347,93,14,2,10,34,45,2,1,10,2,2
jamesch01,1964,SLN,88,233,52,9,1,5,24,17,0,0,11,0,1
jamesch02,1987,PHI,115,358,105,20,6,17,48,54,3,1,27,3,2
jamesch02,1988,PHI,150,566,137,24,1,19,57,66,7,4,31,5,3
jamesch02,1989,PHI,45,179,37,4,0,2,14,19,3,1,4,1,0
jamesch02,1989,SDN,87,303,80,13,2,11,41,46,2,1,22,2,1
jamesch02,1990,CLE,140,528,158,32,4,12,62,70,4,3,31,3,4
jamesch02,1991,CLE,115,437,104,16,2,5,31,41,3,4,18,2,4
jamesch02,1992,SFN,111,248,60,10,4,5,25,32,2,3,14,3,2
jamesch02,1993,HOU,65,129,33,10,1,6,19,19,2,0,15,2,1
jamesch02,1994,TEX,52,133,34,8,4,7,28,19,0,0,20,2,3
jamesch02,1995,KCA,26,58,18,3,0,2,6,7,1,0,6,2,1
jamesch03,2007,ATL,35,53,6,1,0,0,3,2,0,0,2,0,0
jamescl01,1970,CHN,100,176,37,7,2,3,33,14,5,0,17,0,5
jamescl01,1971,CHN,54,150,43,7,0,2,25,13,6,2,10,1,6
jamesdi01,1984,ML4,128,387,114,19,5,1,52,30,10,10,32,3,3
jamesdi01,1987,ATL,134,494,154,37,6,10,80,61,10,8,70,3,2
jamesdi01,1988,ATL,132,386,99,17,5,3,46,30,9,9,58,2,1
jamesdi01,1989,ATL,63,170,44,7,0,1,15,11,1,3,25,1,1
jamesdi01,1989,CLE,71,245,75,11,0,4,26,29,1,4,24,0,0
jamesdi01,1990,CLE,87,248,68,15,2,1,28,22,5,3,27,1,1
jamesdi01,1992,NYA,67,145,38,8,0,3,24,17,1,0,22,2,1
jamesdi01,1993,NYA,115,343,114,21,2,7,62,36,0,0,31,1,2
jamesdi01,1995,NYA,85,209,60,6,1,2,22,26,4,1,20,2,0
janesje01,1970,CHA,35,66,5,0,0,0,0,5,0,0,2,0,0
janispa01,2008,CIN,38,80,15,2,0,1,5,6,0,0,7,0,2
janispa01,2009,CIN,90,256,54,21,0,1,36,16,2,0,26,0,5
janispa01,2010,CIN,82,200,52,10,0,5,23,25,1,3,22,1,2
janispa01,2011,CIN,114,336,72,14,1,0,27,23,3,2,18,5,4
janispa01,2012,ATL,55,167,31,6,1,0,18,9,1,0,17,0,2
jankotr01,2015,SDN,34,90,19,2,2,2,9,12,2,1,4,0,0
jankotr01,2016,SDN,131,335,82,13,2,2,53,12,30,12,42,0,2
jankotr01,2017,SDN,27,75,14,2,0,0,10,1,4,0,9,0,1
jankotr01,2018,SDN,117,347,90,12,3,4,45,17,24,7,37,0,1
jankotr01,2021,PHI,76,131,33,6,2,1,24,10,5,0,22,0,1
jankotr01,2022,NYN,43,54,9,0,0,0,11,2,3,0,8,0,1
jankotr01,2023,TEX,107,247,65,12,1,1,34,30,19,1,35,2,2
jankotr01,2024,TEX,104,190,38,5,0,1,19,12,11,1,12,0,5
janowvi01,1954,PIT,41,73,11,3,0,0,10,2,0,0,7,0,1
janseda01,2018,TOR,31,81,20,6,0,3,12,8,0,0,9,1,4
janseda01,2019,TOR,107,347,72,12,1,13,41,43,0,1,31,1,4
janseda01,2020,TOR,43,120,22,3,0,6,18,20,0,0,21,1,2
janseda01,2021,TOR,70,184,41,13,0,11,32,28,0,0,17,0,3
janseda01,2022,TOR,72,215,56,10,0,15,34,44,1,0,25,5,3
janseda01,2023,TOR,86,268,61,15,0,17,38,53,0,0,23,0,10
janseda01,2024,BOS,30,80,15,0,0,3,8,6,0,0,15,0,1
janseda01,2024,TOR,62,198,42,13,0,6,27,18,0,0,25,3,2
jaramja01,2009,PIT,63,206,52,14,0,3,20,26,1,0,17,0,0
jaramja01,2010,PIT,33,87,13,2,0,1,2,6,0,0,8,1,1
jarvike01,2001,SDN,34,61,11,3,0,1,8,10,0,1,5,2,1
jarvipa01,1967,ATL,32,71,6,0,0,0,2,4,0,0,3,0,0
jarvipa01,1968,ATL,34,85,12,2,0,0,4,5,0,0,4,0,0
jarvipa01,1969,ATL,37,71,8,0,0,0,3,4,0,0,2,1,0
jarvipa01,1970,ATL,36,82,15,2,0,0,6,2,0,0,2,0,0
jasojo01,2010,TBA,109,339,89,18,3,5,57,44,4,0,59,3,2
jasojo01,2011,TBA,89,246,55,15,1,5,26,27,1,2,25,0,1
jasojo01,2012,SEA,108,294,81,19,2,10,41,50,5,0,56,5,5
jasojo01,2013,OAK,70,207,56,12,0,3,31,21,2,1,38,1,2
jasojo01,2014,OAK,99,307,81,18,3,9,42,40,2,0,28,2,7
jasojo01,2015,TBA,70,185,53,17,0,5,23,22,1,2,28,2,1
jasojo01,2016,PIT,132,380,102,25,3,8,45,42,0,4,45,1,5
jasojo01,2017,PIT,126,256,54,19,0,10,28,35,1,1,40,1,5
jatapa01,1972,DET,32,74,17,2,0,0,8,3,0,1,7,0,0
javieju01,1960,SLN,119,451,107,19,8,4,55,21,19,4,21,0,1
javieju01,1961,SLN,113,445,124,14,3,2,58,41,11,4,30,2,2
javieju01,1962,SLN,155,598,157,25,5,7,97,39,26,9,47,3,1
javieju01,1963,SLN,161,609,160,27,9,9,82,46,18,10,24,2,6
javieju01,1964,SLN,155,535,129,19,5,12,66,65,9,7,30,2,1
javieju01,1965,SLN,77,229,52,6,4,2,34,23,5,5,8,2,3
javieju01,1966,SLN,147,460,105,13,5,7,52,31,11,5,26,4,1
javieju01,1967,SLN,140,520,146,16,3,14,68,64,6,7,25,2,1
javieju01,1968,SLN,139,519,135,25,4,4,54,52,10,3,24,5,1
javieju01,1969,SLN,143,493,139,28,2,10,59,42,8,4,40,2,1
javieju01,1970,SLN,139,513,129,16,3,2,62,42,6,4,24,4,1
javieju01,1971,SLN,90,259,67,6,4,3,32,28,5,1,9,3,2
javieju01,1972,CIN,44,91,19,2,0,2,3,12,1,0,6,1,0
javiest01,1986,OAK,59,114,23,8,0,0,13,8,8,0,16,0,1
javiest01,1987,OAK,81,151,28,3,1,2,22,9,3,2,19,0,0
javiest01,1988,OAK,125,397,102,13,3,2,49,35,20,1,32,3,2
javiest01,1989,OAK,112,310,77,12,3,1,42,28,12,2,31,2,1
javiest01,1990,LAN,104,276,84,9,4,3,56,24,15,7,37,2,0
javiest01,1991,LAN,121,176,36,5,3,1,21,11,7,1,16,2,0
javiest01,1992,LAN,56,58,11,3,0,1,6,5,1,2,6,0,1
javiest01,1992,PHI,74,276,72,14,1,0,36,24,17,1,31,2,2
javiest01,1993,CAL,92,237,69,10,4,3,33,28,12,2,27,3,1
javiest01,1994,OAK,109,419,114,23,0,10,75,44,24,7,49,3,2
javiest01,1995,OAK,130,442,123,20,2,8,81,56,36,5,49,4,4
javiest01,1996,SFN,71,274,74,25,0,2,44,22,14,2,25,0,2
javiest01,1997,SFN,142,440,126,16,4,8,69,50,25,3,56,7,5
javiest01,1998,SFN,135,417,121,13,5,4,63,49,21,5,65,3,1
javiest01,1999,HOU,20,64,21,4,1,0,12,4,3,1,9,1,0
javiest01,1999,SFN,112,333,92,15,1,3,49,30,13,6,29,1,1
javiest01,2000,SEA,105,342,94,18,5,5,61,40,4,3,42,4,0
javiest01,2001,SEA,89,281,82,14,1,4,44,33,11,1,36,1,2
jayjo01,1961,CIN,34,89,8,3,0,0,3,5,0,0,2,0,0
jayjo01,1962,CIN,39,90,15,0,0,2,7,9,0,0,10,0,0
jayjo01,1964,CIN,34,53,3,1,0,0,0,2,0,0,1,0,1
jayjo02,2010,SLN,105,287,86,19,2,4,47,27,2,4,24,1,3
jayjo02,2011,SLN,159,455,135,24,2,10,56,37,6,7,28,4,7
jayjo02,2012,SLN,117,443,135,22,4,4,70,40,19,7,34,1,15
jayjo02,2013,SLN,157,548,151,27,2,7,75,67,10,5,52,5,14
jayjo02,2014,SLN,140,413,125,16,3,3,52,46,6,3,28,4,20
jayjo02,2015,SLN,79,210,44,5,1,1,25,10,0,2,19,2,11
jayjo02,2016,SDN,90,347,101,26,1,2,49,26,2,0,19,0,6
jayjo02,2017,CHN,141,379,112,18,3,2,65,34,6,2,37,2,12
jayjo02,2018,ARI,84,289,68,10,5,2,46,22,1,1,14,1,15
jayjo02,2018,KCA,59,238,73,9,2,1,28,18,3,2,19,2,3
jayjo02,2019,CHA,47,165,44,8,0,0,12,9,0,0,8,1,3
jeffcha01,1956,CIN,49,54,8,2,0,0,5,5,0,1,3,0,0
jeffcha01,1957,CIN,53,69,14,3,1,4,13,11,0,0,5,0,1
jeffegr01,1988,NYN,29,109,35,8,2,6,19,17,5,1,8,1,0
jeffegr01,1989,NYN,141,508,131,28,2,12,72,56,21,6,39,5,5
jeffegr01,1990,NYN,153,604,171,40,3,15,96,68,11,2,46,4,5
jeffegr01,1991,NYN,136,486,132,19,2,9,59,62,26,5,47,3,2
jeffegr01,1992,KCA,152,604,172,36,3,10,66,75,19,9,43,9,1
jeffegr01,1993,SLN,142,544,186,24,3,16,89,83,46,9,62,4,2
jeffegr01,1994,SLN,103,397,129,27,1,12,52,55,12,5,45,4,1
jeffegr01,1995,PHI,114,480,147,31,2,11,69,56,9,5,35,6,0
jeffegr01,1996,PHI,104,404,118,17,3,7,59,51,20,6,36,5,1
jeffegr01,1997,PHI,130,476,122,25,3,11,68,48,12,6,53,0,2
jeffegr01,1998,ANA,19,72,25,6,0,1,7,10,1,0,0,0,0
jeffegr01,1998,PHI,125,483,142,22,3,8,65,48,11,3,29,6,1
jeffegr01,1999,DET,70,205,41,8,0,6,22,18,3,4,13,3,4
jeffegr01,2000,DET,41,142,39,8,0,2,18,14,0,2,16,2,0
jeffere01,1991,CLE,26,101,20,3,0,2,10,12,0,0,3,1,0
jeffere01,1992,CLE,24,89,30,6,2,1,8,6,0,0,1,0,1
jeffere01,1993,CLE,113,366,91,11,2,10,35,34,1,3,28,1,5
jeffere01,1994,SEA,63,162,53,11,0,8,24,32,0,0,17,1,1
jeffere01,1995,BOS,46,121,35,8,0,5,21,26,0,0,9,2,0
jeffere01,1996,BOS,122,386,134,30,4,19,67,74,0,0,25,4,3
jeffere01,1997,BOS,136,489,156,33,1,13,74,67,1,2,24,3,7
jeffere01,1998,BOS,62,196,60,16,1,8,24,31,0,0,21,1,1
jeffere01,1999,BOS,83,206,57,13,1,5,21,17,0,0,17,0,2
jeffery01,2020,MIN,26,55,15,0,0,3,5,7,0,0,5,0,2
jeffery01,2021,MIN,85,267,53,10,1,14,28,35,0,1,22,0,4
jeffery01,2022,MIN,67,212,44,10,1,7,25,27,0,0,23,0,0
